date,account_number,amount,type,memo,account_currency,account_type,account_name,category_main,category_sub,category_sub2,details,data_source
2011-02-25,ACCOUNT_CURRENT,-5.33,PAYMENT,STARBUCKS COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-02-25,ACCOUNT_CURRENT,-26.46,PAYMENT,VERIFONE TAXI,£,Current Account,Current,Transport,taxi,,,synthetic
2011-02-26,ACCOUNT_CURRENT,-20.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2011-02-26,ACCOUNT_CURRENT,-97.35,PAYMENT,MORRISONS PETROL,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2011-02-26,ACCOUNT_CURRENT,-79.46,PAYMENT,NANDOS CHICKEN,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2011-02-26,ACCOUNT_CURRENT,-394.25,TFR,POT OF GOLD TRANSFER,£,Current Account,Current,Savings,Transfer,,,synthetic
2011-02-26,ACCOUNT_SAVINGS,394.25,TFR,POT OF GOLD CREDIT,£,Savings,Pot of Gold,Savings,Transfer,,,synthetic
2011-02-27,ACCOUNT_CURRENT,-3.05,PAYMENT,GREGGS PLC,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-02-27,ACCOUNT_CURRENT,-59.53,PAYMENT,SHELL SERVICE STN,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2011-02-28,ACCOUNT_CURRENT,-15.00,DD,BRITISH RED CROSS,£,Current Account,Current,Bills,Charity,,,synthetic
2011-02-28,ACCOUNT_CURRENT,-42.11,PAYMENT,OYSTERCARD TOPUP,£,Current Account,Current,Transport,tube,,,synthetic
2011-02-28,ACCOUNT_SAVINGS,0.77,INT,INTEREST PAID GROSS,£,Savings,Pot of Gold,Savings,Interest,,,synthetic
2011-03-01,ACCOUNT_CURRENT,-26.98,PAYMENT,CMT UK LTD,£,Current Account,Current,Transport,taxi,,,synthetic
2011-03-01,ACCOUNT_CURRENT,-1050.00,DD,MTG 80451771,£,Current Account,Current,House,Mortgage,,,synthetic
2011-03-02,ACCOUNT_CURRENT,-54.54,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2011-03-02,ACCOUNT_CURRENT,-85.49,PAYMENT,COLNEY HATCH DENTAL,£,Current Account,Current,Health,Dentist,,,synthetic
2011-03-02,ACCOUNT_CURRENT,-4.43,PAYMENT,COSTA COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-03-02,ACCOUNT_CURRENT,-7.30,PAYMENT,PAYBYPHONE PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2011-03-02,ACCOUNT_CURRENT,-37.89,DD,PURE GYM LTD,£,Current Account,Current,Leisure,sport,gym,,synthetic
2011-03-03,ACCOUNT_CURRENT,-8.01,DD,AMAZON PRIME MEMBER,£,Current Account,Current,Leisure,subscription,amazon,,synthetic
2011-03-03,ACCOUNT_CURRENT,-14.77,PAYMENT,BOOTS THE CHEMIST,£,Current Account,Current,Health,General,Medicine,,synthetic
2011-03-03,ACCOUNT_CURRENT,-20.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2011-03-03,ACCOUNT_CURRENT,-20.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2011-03-03,ACCOUNT_CURRENT,-6.57,PAYMENT,SAVERS HEALTH & BE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-03-03,ACCOUNT_CURRENT,-26.95,PAYMENT,STARS POKER,£,Current Account,Current,Leisure,entertainment,,,synthetic
2011-03-04,ACCOUNT_BARCLAYCARD,-47.93,PAYMENT,CHARLES TYRWHITT,£,Credit Card,Barclaycard,Shopping,Clothes,,,synthetic
2011-03-04,ACCOUNT_CURRENT,-4.88,PAYMENT,KAFFEINE LONDON,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-03-04,ACCOUNT_CURRENT,-149.65,DD,L B BRENT COUNCIL,£,Current Account,Current,Bills,utilities,council tax,,synthetic
2011-03-04,ACCOUNT_CURRENT,-23.82,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2011-03-04,ACCOUNT_CURRENT,-22.07,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2011-03-05,ACCOUNT_AMEX,58.08,CR,AMERICAN EXPRESS,£,Credit Card,Amex,Shopping,CreditCard,,,synthetic
2011-03-05,ACCOUNT_BARCLAYCARD,142.50,CR,PAYMENT RECEIVED - THANK YOU,£,Credit Card,Barclaycard,Shopping,CreditCard,,,synthetic
2011-03-05,ACCOUNT_CURRENT,-58.08,DD,AMERICAN EXPRESS PAYMENT,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2011-03-05,ACCOUNT_CURRENT,-142.50,DD,CARDHOLDER_NAME_CARDNUMBER,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2011-03-05,ACCOUNT_CURRENT,-10.24,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-03-05,ACCOUNT_CURRENT,-76.28,PAYMENT,M&S SIMPLY FOOD,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2011-03-06,ACCOUNT_CURRENT,-13.91,PAYMENT,IRISH MEAT MARKET LTD,£,Current Account,Current,Shopping,Groceries,,,synthetic
2011-03-06,ACCOUNT_CURRENT,-35.12,PAYMENT,ROYAL OAK PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2011-03-06,ACCOUNT_CURRENT,-32.85,DD,THAMES WATER,£,Current Account,Current,Bills,utilities,water,,synthetic
2011-03-06,ACCOUNT_CURRENT,-23.37,PAYMENT,THE SHIP TAVERN,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2011-03-06,ACCOUNT_CURRENT,-12.68,PAYMENT,UDEMY ONLINE COURSE,£,Current Account,Current,Leisure,entertainment,,,synthetic
2011-03-07,ACCOUNT_CURRENT,-55.45,PAYMENT,BURGER KING,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2011-03-07,ACCOUNT_CURRENT,-10.56,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-03-07,ACCOUNT_CURRENT,-28.60,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
2011-03-07,ACCOUNT_CURRENT,-6.28,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2011-03-08,ACCOUNT_CURRENT,-90.74,DD,E.ON ENERGY,£,Current Account,Current,Bills,utilities,gas/elec,,synthetic
2011-03-08,ACCOUNT_CURRENT,-71.84,PAYMENT,JAZZ WINE MART,£,Current Account,Current,Shopping,Groceries,wine,,synthetic
2011-03-08,ACCOUNT_CURRENT,-4.33,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-03-09,ACCOUNT_CURRENT,-56.86,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2011-03-09,ACCOUNT_CURRENT,-9.74,PAYMENT,DIAMOND NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-03-10,ACCOUNT_CURRENT,-18.48,PAYMENT,CMT UK LTD,£,Current Account,Current,Transport,taxi,,,synthetic
2011-03-10,ACCOUNT_CURRENT,-9.15,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-03-10,ACCOUNT_CURRENT,-71.49,PAYMENT,SPORTSDIRECT.COM,£,Current Account,Current,Shopping,Clothes,,,synthetic
2011-03-10,ACCOUNT_CURRENT,-9.97,DD,SPOTIFY UK,£,Current Account,Current,Leisure,subscription,music,,synthetic
2011-03-11,ACCOUNT_AMEX,-59.83,PAYMENT,ZIZZI RESTAURANT,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2011-03-11,ACCOUNT_CURRENT,-10.52,DD,SKYPE COMMUNICATIONS,£,Current Account,Current,Bills,utilities,Mobile Phone,,synthetic
2011-03-12,ACCOUNT_CURRENT,-167.01,PAYMENT,DVLA VEHICLE TAX,£,Current Account,Current,Transport,Automotive,Road tax,,synthetic
2011-03-12,ACCOUNT_CURRENT,-8.45,PAYMENT,NISA LOCAL,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-03-12,ACCOUNT_CURRENT,-35.80,DD,PLUSNET PLC,£,Current Account,Current,Bills,utilities,broadband,,synthetic
2011-03-12,ACCOUNT_CURRENT,-86.14,PAYMENT,WAITROSE 0123,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2011-03-13,ACCOUNT_CURRENT,-4.57,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-03-14,ACCOUNT_CURRENT,-4.08,PAYMENT,COSTA COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-03-14,ACCOUNT_CURRENT,-7.84,PAYMENT,JUSTPARK.COM,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2011-03-14,ACCOUNT_CURRENT,-33.37,PAYMENT,TFL TRAVEL CH,£,Current Account,Current,Transport,tube,,,synthetic
2011-03-15,ACCOUNT_CURRENT,-3.25,PAYMENT,CAFFE NERO,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-03-15,ACCOUNT_CURRENT,-3.98,PAYMENT,KAFFEINE LONDON,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-03-15,ACCOUNT_CURRENT,-6.09,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2011-03-15,ACCOUNT_CURRENT,-62.32,PAYMENT,SHELL SERVICE STN,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2011-03-15,ACCOUNT_CURRENT,-22.91,DD,VODAFONE LTD,£,Current Account,Current,Bills,utilities,Mobile Phone,,synthetic
2011-03-16,ACCOUNT_CURRENT,-57.01,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2011-03-16,ACCOUNT_CURRENT,-8.94,PAYMENT,SAVERS HEALTH & BE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-03-16,ACCOUNT_CURRENT,-19.29,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2011-03-17,ACCOUNT_CURRENT,-17.08,PAYMENT,CMT UK LTD,£,Current Account,Current,Transport,taxi,,,synthetic
2011-03-17,ACCOUNT_CURRENT,-18.14,PAYMENT,ROYAL OAK PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2011-03-18,ACCOUNT_CURRENT,-3.97,PAYMENT,APCOA PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2011-03-18,ACCOUNT_CURRENT,-17.25,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2011-03-18,ACCOUNT_CURRENT,-78.74,PAYMENT,CHIPOTLE LONDON,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2011-03-18,ACCOUNT_CURRENT,-9.50,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-03-19,ACCOUNT_CURRENT,-6.53,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2011-03-19,ACCOUNT_CURRENT,-33.03,PAYMENT,WILLIAM IV PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2011-03-19,ACCOUNT_SAINSBURY,-81.11,PAYMENT,SAINSBURYS TO YOU,£,Credit Card,Sainsbury,Shopping,Groceries,Supermarket,,synthetic
2011-03-20,ACCOUNT_CURRENT,-12.51,DD,TV LICENSE MTHLY,£,Current Account,Current,Bills,utilities,TV License,,synthetic
2011-03-21,ACCOUNT_CURRENT,-38.19,PAYMENT,TFL TRAVEL CH,£,Current Account,Current,Transport,tube,,,synthetic
2011-03-23,ACCOUNT_CURRENT,-56.24,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2011-03-23,ACCOUNT_CURRENT,-8.54,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-03-24,ACCOUNT_CURRENT,-109.06,PAYMENT,M P MORAN & SONS,£,Current Account,Current,House,Maintenance,TBC,TBC,synthetic
2011-03-25,ACCOUNT_CURRENT,3185.60,FPI,COMPANY_A SALARY,£,Current Account,Current,Income,Salary,,,synthetic
2011-03-25,ACCOUNT_CURRENT,-9.54,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2011-03-25,ACCOUNT_CURRENT,-4.70,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-03-25,ACCOUNT_CURRENT,-6.66,PAYMENT,YOUR LOCAL STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-03-26,ACCOUNT_AMEX,-82.80,PAYMENT,HONEST BURGER,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2011-03-26,ACCOUNT_CURRENT,-13.09,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2011-03-26,ACCOUNT_CURRENT,-68.61,PAYMENT,NAKED WINES UK,£,Current Account,Current,Shopping,Groceries,wine,,synthetic
2011-03-26,ACCOUNT_CURRENT,-363.66,TFR,POT OF GOLD TRANSFER,£,Current Account,Current,Savings,Transfer,,,synthetic
2011-03-26,ACCOUNT_CURRENT,-9.26,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2011-03-26,ACCOUNT_CURRENT,-80.23,PAYMENT,TESCO SELF SERVICE 4521,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2011-03-26,ACCOUNT_SAVINGS,363.66,TFR,POT OF GOLD CREDIT,£,Savings,Pot of Gold,Savings,Transfer,,,synthetic
2011-03-27,ACCOUNT_CURRENT,-28.16,PAYMENT,BREWDOG SHOREDITCH,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2011-03-28,ACCOUNT_CURRENT,-15.00,DD,BRITISH RED CROSS,£,Current Account,Current,Bills,Charity,,,synthetic
2011-03-28,ACCOUNT_CURRENT,-40.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2011-03-28,ACCOUNT_CURRENT,-34.12,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
2011-03-29,ACCOUNT_CURRENT,-71.91,PAYMENT,PETROL EXPRESS,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2011-03-30,ACCOUNT_CURRENT,-57.15,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2011-03-30,ACCOUNT_CURRENT,-8.87,PAYMENT,YOUR LOCAL STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-03-31,ACCOUNT_BARCLAYCARD,-34.17,PAYMENT,TK MAXX LONDON,£,Credit Card,Barclaycard,Shopping,Clothes,,,synthetic
2011-03-31,ACCOUNT_CURRENT,-5.20,PAYMENT,BLACK SHEEP COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-03-31,ACCOUNT_CURRENT,-14.51,PAYMENT,CMT UK LTD,£,Current Account,Current,Transport,taxi,,,synthetic
2011-03-31,ACCOUNT_CURRENT,-10.16,PAYMENT,GOODGE STREET NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-03-31,ACCOUNT_SAVINGS,1.19,INT,INTEREST PAID GROSS,£,Savings,Pot of Gold,Savings,Interest,,,synthetic
2011-04-01,ACCOUNT_CURRENT,-150.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2011-04-01,ACCOUNT_CURRENT,-1050.00,DD,MTG 80451771,£,Current Account,Current,House,Mortgage,,,synthetic
2011-04-01,ACCOUNT_CURRENT,-7.53,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2011-04-01,ACCOUNT_CURRENT,-7.84,PAYMENT,YOUR LOCAL STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-04-02,ACCOUNT_CURRENT,-38.47,DD,EASY GYM,£,Current Account,Current,Leisure,sport,gym,,synthetic
2011-04-02,ACCOUNT_CURRENT,-66.66,PAYMENT,TESCO STORES 2384,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2011-04-03,ACCOUNT_CURRENT,-8.09,DD,AMAZON PRIME MEMBER,£,Current Account,Current,Leisure,subscription,amazon,,synthetic
2011-04-04,ACCOUNT_CURRENT,-18.66,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2011-04-04,ACCOUNT_CURRENT,-151.82,DD,L B BRENT COUNCIL,£,Current Account,Current,Bills,utilities,council tax,,synthetic
2011-04-04,ACCOUNT_CURRENT,-28.94,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
2011-04-04,ACCOUNT_CURRENT,-7.39,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2011-04-04,ACCOUNT_CURRENT,-37.43,PAYMENT,ROSE AND CROWN,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2011-04-04,ACCOUNT_CURRENT,-9.99,PAYMENT,SUPERSAVE LONDON,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-04-05,ACCOUNT_AMEX,142.63,CR,AMERICAN EXPRESS,£,Credit Card,Amex,Shopping,CreditCard,,,synthetic
2011-04-05,ACCOUNT_BARCLAYCARD,82.10,CR,PAYMENT RECEIVED - THANK YOU,£,Credit Card,Barclaycard,Shopping,CreditCard,,,synthetic
2011-04-05,ACCOUNT_CURRENT,-142.63,DD,AMERICAN EXPRESS PAYMENT,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2011-04-05,ACCOUNT_CURRENT,-82.10,DD,CARDHOLDER_NAME_CARDNUMBER,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2011-04-05,ACCOUNT_CURRENT,-73.77,PAYMENT,HONEST BURGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2011-04-05,ACCOUNT_CURRENT,-81.11,DD,SAINSBURYS BANK PL,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2011-04-05,ACCOUNT_SAINSBURY,81.11,CR,"DIRECT DEBIT RECEIVED, THANK YOU",£,Credit Card,Sainsbury,Shopping,CreditCard,,,synthetic
2011-04-06,ACCOUNT_AMEX,-43.59,PAYMENT,ZIZZI RESTAURANT,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2011-04-06,ACCOUNT_CURRENT,-56.68,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2011-04-06,ACCOUNT_CURRENT,-58.48,PAYMENT,JUST EAT.CO.UK,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2011-04-06,ACCOUNT_CURRENT,-35.19,PAYMENT,MASONS ARMS,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2011-04-06,ACCOUNT_CURRENT,-9.00,PAYMENT,NATIONAL LOTTERY,£,Current Account,Current,Leisure,entertainment,,,synthetic
2011-04-06,ACCOUNT_CURRENT,-7.46,PAYMENT,NISA LOCAL,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-04-06,ACCOUNT_CURRENT,-34.61,DD,THAMES WATER,£,Current Account,Current,Bills,utilities,water,,synthetic
2011-04-07,ACCOUNT_CURRENT,-5.08,PAYMENT,CAFFE NERO,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-04-08,ACCOUNT_CURRENT,-94.09,DD,E.ON ENERGY,£,Current Account,Current,Bills,utilities,gas/elec,,synthetic
2011-04-09,ACCOUNT_CURRENT,-7.62,PAYMENT,SUPERSAVE LONDON,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-04-09,ACCOUNT_CURRENT,-94.07,PAYMENT,TESCO STORES 2384,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2011-04-09,ACCOUNT_CURRENT,-34.31,PAYMENT,THE SHIP TAVERN,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2011-04-10,ACCOUNT_CURRENT,-8.27,PAYMENT,DIAMOND NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-04-10,ACCOUNT_CURRENT,-62.41,PAYMENT,SHELL SERVICE STN,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2011-04-10,ACCOUNT_CURRENT,-10.06,DD,SPOTIFY UK,£,Current Account,Current,Leisure,subscription,music,,synthetic
2011-04-11,ACCOUNT_CURRENT,-30.43,PAYMENT,OYSTERCARD TOPUP,£,Current Account,Current,Transport,tube,,,synthetic
2011-04-11,ACCOUNT_CURRENT,-8.99,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2011-04-11,ACCOUNT_CURRENT,-10.51,DD,SKYPE COMMUNICATIONS,£,Current Account,Current,Bills,utilities,Mobile Phone,,synthetic
2011-04-12,ACCOUNT_CURRENT,-6.11,PAYMENT,FURNESS STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-04-12,ACCOUNT_CURRENT,-4.92,PAYMENT,GREGGS PLC,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-04-12,ACCOUNT_CURRENT,-37.29,DD,PLUSNET PLC,£,Current Account,Current,Bills,utilities,broadband,,synthetic
2011-04-13,ACCOUNT_CURRENT,-56.41,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2011-04-13,ACCOUNT_CURRENT,-8.86,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2011-04-13,ACCOUNT_CURRENT,-63.87,PAYMENT,JAZZ WINE MART,£,Current Account,Current,Shopping,Groceries,wine,,synthetic
2011-04-14,ACCOUNT_CURRENT,-21.45,PAYMENT,MASONS ARMS,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2011-04-14,ACCOUNT_CURRENT,-10.50,PAYMENT,STEAM GAMES PURCHASE 8684,£,Current Account,Current,Missing,,,,synthetic
2011-04-14,ACCOUNT_CURRENT,-11.66,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2011-04-15,ACCOUNT_CURRENT,-7.34,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-04-15,ACCOUNT_CURRENT,-22.24,DD,VODAFONE LTD,£,Current Account,Current,Bills,utilities,Mobile Phone,,synthetic
2011-04-16,ACCOUNT_CURRENT,-45.00,PAYMENT,DELIVEROO,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2011-04-16,ACCOUNT_CURRENT,-13.33,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2011-04-16,ACCOUNT_CURRENT,-4.54,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-04-16,ACCOUNT_CURRENT,-76.29,PAYMENT,TESCO SELF SERVICE 4521,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2011-04-16,ACCOUNT_CURRENT,-10.85,PAYMENT,VERIFONE TAXI,£,Current Account,Current,Transport,taxi,,,synthetic
2011-04-17,ACCOUNT_CURRENT,-7.78,PAYMENT,RINGGO LONDON,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2011-04-18,ACCOUNT_CURRENT,-37.35,PAYMENT,OYSTERCARD TOPUP,£,Current Account,Current,Transport,tube,,,synthetic
2011-04-18,ACCOUNT_CURRENT,-8.44,PAYMENT,TEX COLLEGE PARK,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-04-18,ACCOUNT_CURRENT,-46.20,PAYMENT,ZARA UK,£,Current Account,Current,Shopping,Clothes,,,synthetic
2011-04-19,ACCOUNT_CURRENT,-10.97,PAYMENT,FURNESS STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-04-20,ACCOUNT_CURRENT,-55.55,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2011-04-20,ACCOUNT_CURRENT,-19.76,PAYMENT,Prince Of Wales,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2011-04-20,ACCOUNT_CURRENT,-55.68,PAYMENT,TESCO PAY AT PUMP,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2011-04-20,ACCOUNT_CURRENT,-12.50,DD,TV LICENSE MTHLY,£,Current Account,Current,Bills,utilities,TV License,,synthetic
2011-04-23,ACCOUNT_CURRENT,-14.14,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2011-04-23,ACCOUNT_CURRENT,-77.57,PAYMENT,SAINSBURY'S S/MKTS,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2011-04-23,ACCOUNT_CURRENT,-7.33,PAYMENT,WHSMITH STATION 2333,£,Current Account,Current,Missing,,,,synthetic
2011-04-24,ACCOUNT_CURRENT,-4.45,PAYMENT,GREGGS PLC,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-04-24,ACCOUNT_CURRENT,-3.78,PAYMENT,GREGGS PLC,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-04-24,ACCOUNT_CURRENT,-13.89,PAYMENT,HARRYS DELI,£,Current Account,Current,Shopping,Groceries,,,synthetic
2011-04-24,ACCOUNT_CURRENT,-5.24,PAYMENT,KAFFEINE LONDON,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2011-04-25,ACCOUNT_CURRENT,-50.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2011-04-25,ACCOUNT_CURRENT,3182.29,FPI,COMPANY_A SALARY,£,Current Account,Current,Income,Salary,,,synthetic
2011-04-25,ACCOUNT_CURRENT,-10.62,PAYMENT,GAILS BAKERY,£,Current Account,Current,Shopping,Groceries,,,synthetic
2011-04-25,ACCOUNT_CURRENT,-36.78,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
2011-04-26,ACCOUNT_CURRENT,-425.72,TFR,POT OF GOLD TRANSFER,£,Current Account,Current,Savings,Transfer,,,synthetic
2011-04-26,ACCOUNT_CURRENT,-6.03,PAYMENT,SUPERSAVE LONDON,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2011-04-26,ACCOUNT_SAVINGS,425.72,TFR,POT OF GOLD CREDIT,£,Savings,Pot of Gold,Savings,Transfer,,,synthetic
2011-04-27,ACCOUNT_CURRENT,-26.98,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2011-04-27,ACCOUNT_CURRENT,-56.24,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2011-04-27,ACCOUNT_CURRENT,-6.84,PAYMENT,FURNESS STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
